@relation occ-dance-012013-062018-weka-code

@attribute duration_ms numeric
@attribute tempo numeric
@attribute 'time signature' numeric
@attribute mode numeric
@attribute key numeric
@attribute loudness numeric
@attribute danceability numeric
@attribute energy numeric
@attribute 'Beatdiff mean' numeric
@attribute 'Beatdiff variance' numeric
@attribute 'Beatdiff skewness' numeric
@attribute 'Beatdiff kurtosis' numeric
@attribute 'Beatdiff standard deviation' numeric
@attribute 'Beatdiff 80th percentile' numeric
@attribute 'Beatdiff min' numeric
@attribute 'Beatdiff max' numeric
@attribute 'Beatdiff range' numeric
@attribute 'Beatdiff median' numeric
@attribute 'Timbre 1 mean' numeric
@attribute 'Timbre 1 variance' numeric
@attribute 'Timbre 1 skewness' numeric
@attribute 'Timbre 1 kurtosis' numeric
@attribute 'Timbre 1 standard deviation' numeric
@attribute 'Timbre 1 80th percentile' numeric
@attribute 'Timbre 1 min' numeric
@attribute 'Timbre 1 max' numeric
@attribute 'Timbre 1 range' numeric
@attribute 'Timbre 1 median' numeric
@attribute 'Timbre 2 mean' numeric
@attribute 'Timbre 2 variance' numeric
@attribute 'Timbre 2 skewness' numeric
@attribute 'Timbre 2 kurtosis' numeric
@attribute 'Timbre 2 standard deviation' numeric
@attribute 'Timbre 2 80th percentile' numeric
@attribute 'Timbre 2 min' numeric
@attribute 'Timbre 2 max' numeric
@attribute 'Timbre 2 range' numeric
@attribute 'Timbre 2 median' numeric
@attribute 'Timbre 3 mean' numeric
@attribute 'Timbre 3 variance' numeric
@attribute 'Timbre 3 skewness' numeric
@attribute 'Timbre 3 kurtosis' numeric
@attribute 'Timbre 3 standard deviation' numeric
@attribute 'Timbre 3 80th percentile' numeric
@attribute 'Timbre 3 min' numeric
@attribute 'Timbre 3 max' numeric
@attribute 'Timbre 3 range' numeric
@attribute 'Timbre 3 median' numeric
@attribute 'Timbre 4 mean' numeric
@attribute 'Timbre 4 variance' numeric
@attribute 'Timbre 4 skewness' numeric
@attribute 'Timbre 4 kurtosis' numeric
@attribute 'Timbre 4 standard deviation' numeric
@attribute 'Timbre 4 80th percentile' numeric
@attribute 'Timbre 4 min' numeric
@attribute 'Timbre 4 max' numeric
@attribute 'Timbre 4 range' numeric
@attribute 'Timbre 4 median' numeric
@attribute 'Timbre 5 mean' numeric
@attribute 'Timbre 5 variance' numeric
@attribute 'Timbre 5 skewness' numeric
@attribute 'Timbre 5 kurtosis' numeric
@attribute 'Timbre 5 standard deviation' numeric
@attribute 'Timbre 5 80th percentile' numeric
@attribute 'Timbre 5 min' numeric
@attribute 'Timbre 5 max' numeric
@attribute 'Timbre 5 range' numeric
@attribute 'Timbre 5 median' numeric
@attribute 'Timbre 6 mean' numeric
@attribute 'Timbre 6 variance' numeric
@attribute 'Timbre 6 skewness' numeric
@attribute 'Timbre 6 kurtosis' numeric
@attribute 'Timbre 6 standard deviation' numeric
@attribute 'Timbre 6 80th percentile' numeric
@attribute 'Timbre 6 min' numeric
@attribute 'Timbre 6 max' numeric
@attribute 'Timbre 6 range' numeric
@attribute 'Timbre 6 median' numeric
@attribute 'Timbre 7 mean' numeric
@attribute 'Timbre 7 variance' numeric
@attribute 'Timbre 7 skewness' numeric
@attribute 'Timbre 7 kurtosis' numeric
@attribute 'Timbre 7 standard deviation' numeric
@attribute 'Timbre 7 80th percentile' numeric
@attribute 'Timbre 7 min' numeric
@attribute 'Timbre 7 max' numeric
@attribute 'Timbre 7 range' numeric
@attribute 'Timbre 7 median' numeric
@attribute 'Timbre 8 mean' numeric
@attribute 'Timbre 8 variance' numeric
@attribute 'Timbre 8 skewness' numeric
@attribute 'Timbre 8 kurtosis' numeric
@attribute 'Timbre 8 standard deviation' numeric
@attribute 'Timbre 8 80th percentile' numeric
@attribute 'Timbre 8 min' numeric
@attribute 'Timbre 8 max' numeric
@attribute 'Timbre 8 range' numeric
@attribute 'Timbre 8 median' numeric
@attribute 'Timbre 9 mean' numeric
@attribute 'Timbre 9 variance' numeric
@attribute 'Timbre 9 skewness' numeric
@attribute 'Timbre 9 kurtosis' numeric
@attribute 'Timbre 9 standard deviation' numeric
@attribute 'Timbre 9 80th percentile' numeric
@attribute 'Timbre 9 min' numeric
@attribute 'Timbre 9 max' numeric
@attribute 'Timbre 9 range' numeric
@attribute 'Timbre 9 median' numeric
@attribute 'Timbre 10 mean' numeric
@attribute 'Timbre 10 variance' numeric
@attribute 'Timbre 10 skewness' numeric
@attribute 'Timbre 10 kurtosis' numeric
@attribute 'Timbre 10 standard deviation' numeric
@attribute 'Timbre 10 80th percentile' numeric
@attribute 'Timbre 10 min' numeric
@attribute 'Timbre 10 max' numeric
@attribute 'Timbre 10 range' numeric
@attribute 'Timbre 10 median' numeric
@attribute 'Timbre 11 mean' numeric
@attribute 'Timbre 11 variance' numeric
@attribute 'Timbre 11 skewness' numeric
@attribute 'Timbre 11 kurtosis' numeric
@attribute 'Timbre 11 standard deviation' numeric
@attribute 'Timbre 11 80th percentile' numeric
@attribute 'Timbre 11 min' numeric
@attribute 'Timbre 11 max' numeric
@attribute 'Timbre 11 range' numeric
@attribute 'Timbre 11 median' numeric
@attribute 'Timbre 12 mean' numeric
@attribute 'Timbre 12 variance' numeric
@attribute 'Timbre 12 skewness' numeric
@attribute 'Timbre 12 kurtosis' numeric
@attribute 'Timbre 12 standard deviation' numeric
@attribute 'Timbre 12 80th percentile' numeric
@attribute 'Timbre 12 min' numeric
@attribute 'Timbre 12 max' numeric
@attribute 'Timbre 12 range' numeric
@attribute 'Timbre 12 median' numeric
@attribute hit {hit,non-hit}

@data
158493,125.021,4,0,11,-2.323,0.661,0.909,0.480253,0.000011,9.040807,104.085867,0.003375,0.48121,0.47604,0.52338,0.04734,0.479955,54.241687,38.179819,-3.994694,22.77019,6.178982,57.925,0.064,59.425,59.361,55.943,78.658405,2062.991009,-0.265357,0.470449,45.420161,117.15,-93.464,195.872,289.336,75.59,28.261583,1457.136295,-0.743074,1.687323,38.172455,56.463,-139.516,130.499,270.015,32.461,0.660469,2035.559846,2.536852,22.582028,45.117179,24.553,-168.763,421.472,590.235,-2.74,20.73686,719.550617,-0.160738,0.405275,26.824441,42.338,-73.254,103.012,176.266,22.112,-24.302504,823.980393,-0.145537,3.941572,28.705059,-5.037,-210.57,91.09,301.66,-24.452,-18.999811,782.469914,0.007415,-0.258469,27.972664,4.819,-108.339,49.33,157.669,-16.678,-3.208356,424.236296,-0.401593,5.616902,20.596997,9.985,-135.841,85.135,220.976,-2.813,-11.166986,211.843476,0.124461,0.939326,14.554844,0.472,-73.371,41.9,115.271,-11.634,0.880364,253.351983,-0.403322,2.063438,15.917034,12.67,-78.048,59.157,137.205,1.607,-9.234898,296.693726,-0.366305,1.357151,17.2248,3.171,-92.572,50.484,143.056,-7.451,-1.711946,230.565029,-0.203431,-0.270436,15.184368,11.477,-55.562,38.193,93.755,-1.124,hit
188710,120.967,4,0,10,-3.903,0.544,0.899,0.496391,0.000066,-0.144569,2.206111,0.008104,0.50076,0.46688,0.52213,0.05525,0.496025,52.68451,28.368647,-4.876924,35.617991,5.326223,55.649,0,59.803,59.803,53.583,55.68479,1606.473671,0.665864,0.816236,40.080839,84.8765,-43.313,243.323,286.636,51.3135,26.55242,1505.293317,-0.20357,1.307874,38.79811,58.3525,-157.789,182.273,340.062,29.678,-11.551544,1325.186103,1.661105,20.960302,36.403106,13.641,-141.009,370.874,511.883,-8.8675,26.639964,630.692362,-0.152285,0.226122,25.113589,47.3415,-49.856,108.88,158.736,28.362,-24.531586,599.894047,-1.500271,13.95291,24.492735,-7.422,-272.901,52.975,325.876,-25.841,0.921854,748.284047,-0.066365,-0.042699,27.354781,24.59,-102.382,88.615,190.997,0.4105,0.151573,307.418272,0.213507,2.72572,17.533347,11.8495,-74.852,93.725,168.577,-0.048,-8.07138,256.644663,0.293922,0.203957,16.020133,5.0245,-57.174,50.084,107.258,-8.1515,1.04404,162.65028,-0.43198,1.729318,12.753442,11.62,-73.654,40.246,113.9,1.3185,-10.885419,229.090166,-0.566004,1.219044,15.135725,1.308,-88.451,35.595,124.046,-10.068,-5.51504,209.494948,0.159464,0.574104,14.47394,6.4525,-48.734,51.465,100.199,-5.755,non-hit
168000,124.977,4,1,7,-6.8,0.801,0.915,0.480021,0.000012,-1.28533,24.539404,0.003528,0.48147,0.44772,0.50212,0.0544,0.48011,49.154545,25.414178,-4.177963,27.731344,5.041248,52.22,0.293,56.038,55.745,50.114,63.574795,2145.502204,-0.477009,1.053062,46.319566,101.156,-129.813,216.789,346.602,65.36,-7.251264,2240.508896,-0.280226,1.215124,47.334014,26.459,-192.004,134.287,326.291,-8.832,6.076052,1865.814589,1.384495,10.471284,43.195076,33.749,-135.159,381.032,516.191,4.649,13.406483,698.39702,0.311572,0.019771,26.427202,35.095,-51.99,110.007,161.997,12.65,-26.258088,1163.429175,0.332266,4.232046,34.109078,-3.862,-208.969,177.642,386.611,-24.739,-14.480218,554.32023,0.290557,0.641652,23.544006,3.049,-89.791,78.972,168.763,-16.358,-1.244631,585.017647,-0.159827,0.367431,24.187138,19.03,-112.816,75.902,188.718,-1.013,0.553947,441.604998,-0.068522,-0.510911,21.0144,20.116,-54.706,60.546,115.252,1.536,13.491126,335.219932,-0.355877,1.180973,18.309012,28.521,-76.229,76.035,152.264,13.978,-16.352817,454.627084,-0.012731,2.465083,21.321986,-0.44,-85.047,116.129,201.176,-13.888,3.888704,151.851506,-0.449979,0.327601,12.322804,14.117,-43.197,31.685,74.882,4.766,hit
205920,124.146,4,1,4,-2.085,0.562,0.906,0.483254,0.000031,0.122253,5.940269,0.005559,0.48674,0.46335,0.51783,0.05448,0.4836,54.994799,30.989299,-5.874422,44.025494,5.566803,57.633,0.002,60.309,60.307,56.052,85.989121,1992.855477,-1.609663,11.104104,44.64141,114.861,-221.473,280.946,502.419,87.857,25.963251,1119.398436,-0.719471,1.120635,33.457412,55.325,-107.959,109.861,217.82,28.218,-9.793414,1102.040484,0.46471,6.904976,33.196995,12.905,-146.998,265.117,412.115,-7.131,31.262943,637.855497,0.034936,0.536847,25.255801,52.566,-57.431,129.7,187.131,30.872,-22.460837,542.035187,1.881941,9.15409,23.281649,-10.916,-99.53,150.284,249.814,-24.592,-6.674369,833.416842,0.084738,0.244751,28.86896,16.806,-87.351,91.777,179.128,-8.089,2.292146,520.055744,0.556609,2.560104,22.804731,16.373,-93.296,100.764,194.06,0.83,-11.490058,302.687869,0.135178,0.378405,17.397927,3.552,-66.472,46.479,112.951,-12.58,-1.169483,286.175474,0.441018,2.035833,16.916722,10.366,-72.801,84.986,157.787,-1.383,-9.568124,242.850782,-0.71804,1.884741,15.58367,1.654,-79.527,50.285,129.812,-7.941,5.982509,178.797627,0.003833,1.086741,13.371523,16.201,-43.316,59.892,103.208,5.738,hit
204444,134.972,4,0,5,-4.022,0.57,0.807,0.445167,0.00005,-0.363954,4.949464,0.007096,0.44834,0.40534,0.47095,0.06561,0.44471,51.376935,52.057453,-2.44238,8.262465,7.215085,55.993,1.001,58.519,57.518,54.3865,37.137685,3237.906252,-1.699742,4.151671,56.902603,80.161,-229.866,153.627,383.493,49.6195,25.729931,995.180906,-0.241963,0.413973,31.546488,51.968,-85.035,119.357,204.392,25.3445,-7.084154,1356.162067,-1.559948,6.948116,36.826106,16.953,-256.41,108.534,364.944,-3.94,37.396227,1080.621378,0.833427,0.519966,32.872806,59.739,-28.404,143.66,172.064,31.28,-24.721505,618.333521,0.8619,1.455201,24.866313,-7.345,-83.653,98.389,182.042,-27.68,3.730543,760.071327,-0.600382,0.668639,27.569391,25.624,-103.829,70.554,174.383,6.9415,1.000868,420.232253,0.054786,4.162024,20.499567,13.935,-81.95,120.211,202.161,0.9905,-9.709471,220.860894,0.025285,0.660837,14.861389,2.272,-63.679,43.272,106.951,-9.195,-1.463829,246.482449,-0.430504,2.552461,15.69976,10.731,-80.54,80.495,161.035,-0.263,-9.895317,247.150892,-0.401939,1.919958,15.721033,1.713,-87.418,51.619,139.037,-9.125,-5.129375,179.883499,0.214505,0.36549,13.412065,5.922,-44.121,49.075,93.196,-5.842,hit
207587,174.016,4,0,10,-1.003,0.497,0.94,0.344877,0.00002,0.68543,9.562015,0.0045,0.346505,0.3242,0.37023,0.04603,0.344775,54.154318,53.276775,-2.694664,10.562332,7.299094,58.918,3.982,61.522,57.54,56.535,47.012197,5625.690437,-1.337133,1.203716,75.004603,98.501,-211.622,185.971,397.593,72.497,-3.343701,1775.327734,-0.052333,-0.000355,42.134638,33.197,-130.008,148.382,278.39,-1.252,-8.005022,901.160504,0.045167,0.153979,30.019336,17.582,-110.654,98.338,208.992,-9.563,24.20149,478.631434,0.632713,1.658844,21.877647,39.971,-44.427,113.631,158.058,23.133,-37.689878,580.834482,0.078416,0.208224,24.100508,-18.421,-103.891,42.333,146.224,-38.837,10.076388,593.6269,0.343267,-0.061708,24.36446,30.338,-47.782,84,131.782,7.743,2.654282,390.86818,0.05753,0.483332,19.770386,18.746,-58.487,81.375,139.862,3.187,-14.303892,231.113609,0.008764,0.292183,15.202421,-1.996,-56.757,51.445,108.202,-13.685,4.040443,286.570305,0.394378,2.590242,16.928388,16.747,-85.471,110.464,195.935,2.667,-11.92665,218.44411,-0.169816,0.041609,14.779855,1.321,-58.125,36.51,94.635,-12.04,5.151632,175.303697,-0.439571,1.016489,13.24023,15.075,-51.544,46.583,98.127,6.042,non-hit
169185,122.027,4,0,0,-5.703,0.905,0.677,0.491834,0.000014,-0.796719,17.095099,0.003709,0.49323,0.46561,0.51202,0.04641,0.49189,47.485999,36.114572,-2.123802,7.956788,6.00954,51.9665,0.006,56.656,56.65,48.7025,52.424013,5290.002737,-0.409645,2.077254,72.732405,99.9905,-209.318,292.347,501.665,51.931,-19.627745,3426.573067,-0.409237,-0.155739,58.536938,32.0685,-197.781,111.712,309.493,-15.429,13.591791,3226.345682,0.760281,4.033721,56.80093,50.9845,-196.716,393.819,590.535,6.9575,31.371651,790.865425,-0.032262,0.120078,28.12233,54.5385,-58.914,121.038,179.952,32.4555,-8.50987,1823.119037,0.513053,1.14013,42.697998,23.9525,-143.883,162.666,306.549,-15.965,-15.302338,837.879155,-0.146934,0.063698,28.946142,9.6995,-104.836,78.377,183.213,-14.5195,3.010441,1193.077088,0.453237,2.388042,34.540948,25.7625,-150.267,165.757,316.024,1.09,-13.230448,314.429342,0.537158,1.127563,17.732156,-0.735,-66.557,63.915,130.472,-14.413,-0.023625,558.61598,0.644235,2.027773,23.635058,13.5035,-76.269,87.62,163.889,-2.145,-12.694812,541.488595,-0.559143,0.908123,23.269907,4.036,-88.632,63.762,152.394,-9.6955,4.019472,195.793531,0.037094,0.004718,13.992624,14.9325,-35.84,47.033,82.873,4.1465,non-hit
167038,106.017,4,1,0,-4.276,0.711,0.882,0.566022,0.000015,0.318794,9.752626,0.00391,0.56762,0.54832,0.58368,0.03536,0.565965,51.264323,14.03504,-1.365628,3.210894,3.746337,54.314,31.643,57.807,26.164,52.0085,58.964084,1402.363948,0.566748,1.87259,37.44815,86.701,-58.16,273.098,331.258,57.2825,13.80835,1481.298434,0.165999,0.386602,38.48764,45.497,-111.03,154.871,265.901,12.3945,11.935785,1508.840918,0.646584,14.771808,38.843802,39.202,-212.432,391.526,603.958,12.961,44.792972,845.448259,0.114924,0.178934,29.076593,67.432,-40.523,156.454,196.977,44.787,-29.590458,1192.682503,1.386546,9.723771,34.535236,-6.083,-108.994,288.031,397.025,-30.4105,4.070136,543.245442,0.12762,0.473838,23.307626,22.36,-81.94,96.219,178.159,4.0875,5.65697,431.728708,0.374938,2.073205,20.778082,19.324,-75.185,107.621,182.806,5.048,-15.907533,301.151355,0.044155,0.688078,17.353713,-2.156,-77.176,50.209,127.385,-15.8555,6.265083,304.760407,0.174675,0.979449,17.457388,20.003,-70.545,81.077,151.622,5.828,-10.945781,287.039836,0.020173,0.699396,16.94225,1.593,-71.823,56.575,128.398,-10.7435,-8.507476,202.508598,0.032783,0.366364,14.230552,3.044,-55.103,46.391,101.494,-8.951,hit
188347,126.044,4,1,1,-7.529,0.893,0.582,0.476122,0.000004,-0.013118,9.52036,0.001959,0.47713,0.46565,0.48738,0.02173,0.47609,43.345313,31.218261,-1.287667,1.848079,5.58733,47.632,20.092,52.745,32.653,44.847,24.248936,4047.358673,0.164283,0.76498,63.618855,76.363,-200.761,238.462,439.223,19.933,-78.650152,5232.018474,0.404362,0.238443,72.332693,-17.405,-242.341,160.596,402.937,-88.415,11.955708,4630.91391,0.640166,1.932485,68.050819,61.184,-184.733,325.479,510.212,7.863,39.467439,1995.156334,0.794972,0.116509,44.667173,74.366,-42.704,172.697,215.401,31.213,-16.694373,2506.164253,0.586977,2.945198,50.061605,20.007,-230.655,286.619,517.274,-19.473,-5.174504,845.79105,-0.245818,-0.118802,29.082487,18.654,-93.271,67.146,160.417,-3.526,-14.942526,1629.507132,-0.190914,-0.085001,40.367154,19.104,-152.301,112.688,264.989,-12.111,-3.423903,502.995249,0.480887,0.34186,22.427556,12.679,-59.739,79.175,138.914,-5.108,2.603962,858.578678,-0.657181,1.719984,29.301513,23.554,-107.372,97.634,205.006,5.456,-22.251044,665.395289,-0.210747,0.128585,25.795257,-1.891,-107.947,51.815,159.762,-20.071,9.310766,296.3677,-0.488933,-0.496459,17.215333,24.577,-47.238,45.634,92.872,12.593,hit
283427,121.803,4,1,5,-8.173,0.742,0.849,0.492405,0.000003,-4.634226,37.807874,0.001615,0.49331,0.47675,0.49838,0.02163,0.49248,47.081298,45.863244,-3.662321,17.140923,6.772241,50.914,0,55.124,55.124,48.341,81.06069,1597.673835,0.217554,0.608589,39.970912,113.1,-60.646,234.303,294.949,78.638,-18.573862,1616.052431,0.441878,0.16684,40.200155,13.439,-132.809,122.85,255.659,-21.947,1.072031,1000.122059,-0.351772,0.812906,31.624706,26.912,-130.277,112.589,242.866,1.536,33.801119,862.311397,0.034722,0.05007,29.365139,58.592,-65.677,136.786,202.463,34.331,-29.075235,577.685956,0.282665,0.704877,24.035098,-10.221,-109.213,79.286,188.499,-30.09,0.976857,413.821664,0.186858,0.455764,20.342607,17.362,-65.88,84.171,150.051,-0.638,-9.234108,489.239576,0.175696,0.853352,22.118761,7.093,-82.121,85.953,168.074,-9.5,-8.737545,254.144666,-0.019386,0.455096,15.941915,4.092,-79.37,37.949,117.319,-9.458,3.342577,258.625387,-0.238415,0.262211,16.081834,17.589,-60.141,50.142,110.283,3.187,-7.754436,198.896407,-0.182143,0.039,14.103064,4.128,-58.661,38.927,97.588,-6.942,-3.689169,156.410642,-0.122457,0.550054,12.506424,6.145,-57.439,39.382,96.821,-3.566,non-hit
213947,123.999,4,0,11,-6.055,0.877,0.658,0.484006,0.00001,-0.075364,9.264205,0.003161,0.48572,0.46559,0.50151,0.03592,0.484,48.6538,40.533676,-2.058333,5.809364,6.366606,53.06,3.938,56.755,52.817,50.512,39.597274,5898.307475,-0.779655,0.560183,76.800439,99.952,-202.412,252.577,454.989,51.8,-13.889818,2651.422651,-0.031863,1.048715,51.491967,26.615,-191.272,177.99,369.262,-14.891,8.156622,3075.318773,0.245131,1.973348,55.455557,50.268,-252.365,308.621,560.986,8.357,31.234241,1228.424611,0.171368,-0.564113,35.048889,64.121,-62.403,121.466,183.869,28.566,-18.782511,1555.956019,-0.056319,1.565239,39.445608,10.011,-227.477,138.619,366.096,-20.69,-9.703945,930.785113,-0.352795,-0.106671,30.508771,16.227,-122.721,64.021,186.742,-7.123,0.050118,925.146968,0.035211,1.349423,30.416229,22.791,-107.064,149.103,256.167,1.517,1.826597,483.036799,0.287694,0.000827,21.978098,20.991,-56.772,73.219,129.991,0.466,9.18019,527.41268,0.269505,1.520359,22.965467,26.099,-97.764,104.322,202.086,8.412,-16.760604,616.944527,-0.000368,0.157272,24.838368,4.028,-98,63.967,161.967,-15.595,0.005924,275.118103,-0.140189,0.074882,16.586685,13.408,-64.481,48.288,112.769,0.051,hit
161200,97.019,4,1,10,-3.194,0.676,0.929,0.617591,0.000022,-2.339919,6.8625,0.004675,0.61957,0.59696,0.62824,0.03128,0.61842,51.661955,58.09218,-3.431041,16.051458,7.621823,56.593,0.004,59.362,59.358,53.3855,34.016512,2946.287848,-0.729279,0.099226,54.279719,79.537,-122.717,171.058,293.775,46.5435,31.465213,1951.626303,0.287691,1.255655,44.177215,64.523,-97.552,183.634,281.186,27.6205,3.981306,1526.627087,-0.373987,0.638326,39.072076,35.343,-119.932,137.35,257.282,8.4765,34.8555,721.913521,0.657731,1.070326,26.868448,53.322,-34.762,121.892,156.654,32.1735,-26.904343,869.266141,-0.305931,1.852592,29.48332,-3.789,-139.303,65.851,205.154,-29.043,14.124247,526.687023,-0.30558,0.331223,22.949663,31.842,-66.92,72.859,139.779,15.043,2.744869,309.616453,-0.47431,1.617953,17.595921,16.271,-71.442,67.866,139.308,3.5265,-6.110078,217.6352,0.304223,1.433476,14.752464,4.592,-49.627,70.993,120.62,-6.058,2.960663,274.802531,-0.33402,0.621718,16.577169,17.46,-60.727,56.239,116.966,3.7535,-8.37428,214.84755,-0.170233,0.54526,14.657679,2.304,-55.494,35.145,90.639,-7.8625,2.841026,178.945512,-0.409696,0.662612,13.377052,13.758,-52.058,36.324,88.382,3.771,non-hit
191379,122.058,4,1,8,-5.244,0.483,0.787,0.489982,0.000091,-0.556353,1.431086,0.009553,0.49598,0.45585,0.51816,0.06231,0.49125,51.438503,23.785605,-3.640038,26.698146,4.877049,54.85,0.018,57.588,57.57,52.6255,29.771442,1803.619836,-0.022303,0.659151,42.469046,62.1155,-95.419,219.58,314.999,33.203,27.321369,1540.921269,-0.155753,-0.055933,39.25457,60.8805,-86.966,147.739,234.705,30.1045,-9.259193,1103.160052,-0.652866,6.570469,33.213853,16.703,-232.659,190.944,423.603,-7.0165,39.585419,791.433397,-0.098222,-0.385042,28.132426,65.1135,-41.01,123.661,164.671,40.3085,-28.122146,520.079915,0.074936,3.532393,22.805261,-12.7695,-134.521,105.626,240.147,-28.3075,-0.311951,586.035601,0.162049,-0.096128,24.208172,21.7945,-72.386,69.128,141.514,-2.0315,-2.542682,508.605298,-0.273093,1.769535,22.552279,13.454,-103.206,104.093,207.299,-0.1705,-11.375753,241.034589,0.026114,0.227101,15.525289,1.295,-64.867,37.422,102.289,-11.6305,-1.342861,264.131827,0.020279,2.242243,16.252133,10.0355,-67.779,87.725,155.504,-1.33,-8.776078,227.022208,-0.100904,1.736529,15.067256,2.824,-78.702,55.222,133.924,-8.254,-1.685869,168.443878,-0.175674,0.021952,12.978593,9.647,-53.329,30.409,83.738,-1.9515,hit
197533,125.016,4,1,1,-3.526,0.74,0.969,0.480035,0.000002,-0.114309,0.961215,0.001498,0.48103,0.4754,0.48475,0.00935,0.48016,52.483933,29.58819,-5.252336,34.861203,5.439503,55.09,1.999,57.515,55.516,53.577,36.580657,1453.859684,-0.382202,0.787321,38.129512,66.061,-112.749,183.425,296.174,41.835,4.951297,1456.313209,0.204164,-0.152886,38.161672,34.551,-119.007,115.325,234.332,2.189,8.67752,928.707807,-0.095437,0.163273,30.474708,33.854,-134.029,88.436,222.465,9.998,35.272337,564.838277,0.131479,-0.296362,23.766327,56.485,-28.973,125.54,154.513,35.39,-27.832089,828.277043,-0.166223,-0.121847,28.779803,-2.653,-118.983,54.754,173.737,-26.308,-2.197391,441.746157,-0.042618,0.02225,21.017758,14.661,-64.84,51.531,116.371,-0.875,-4.701551,350.205446,0.418438,0.686765,18.713777,9.452,-70.782,60.103,130.885,-6.6,-3.245524,161.33278,-0.318569,0.288649,12.701684,7.16,-52.61,26.769,79.379,-2.847,3.66665,213.870481,0.221373,0.387458,14.624311,15.106,-37.352,63.715,101.067,3.608,-7.58196,206.558859,0.273093,0.452745,14.372156,3.34,-53.608,46.78,100.388,-7.948,-12.084605,136.2553,0.611149,0.353943,11.672845,-3.136,-38.706,29.77,68.476,-13.398,non-hit
189800,153.028,4,0,2,-7.635,0.825,0.364,0.391935,0.000006,-3.334515,27.5872,0.002523,0.3933,0.36932,0.39966,0.03034,0.39196,41.663722,47.033712,-0.915674,0.258174,6.858113,46.883,13.101,54.987,41.886,44.089,0.099608,3476.370076,0.491597,0.419945,58.96075,43.048,-148.593,222.301,370.894,-3.001,15.728086,9195.258474,1.334858,0.725034,95.89191,76.205,-135.694,277.431,413.125,-16.125,9.063079,4133.378439,-0.005955,-0.302049,64.291356,62.687,-174.697,187.726,362.423,11.258,20.590617,793.744121,-0.054101,-0.143002,28.173465,46.014,-52.327,107.995,160.322,20.556,-18.76315,1778.842619,0.479115,0.854207,42.176328,10.419,-134.654,128.15,262.804,-23.338,39.929265,969.259297,0.39924,1.469496,31.132929,61.44,-70.678,161.735,232.413,40.228,0.369474,890.295556,-0.109759,-0.34313,29.837821,25.336,-87.526,84.033,171.559,2.952,-10.691007,455.317119,-0.605962,0.767961,21.338161,5.477,-86.481,47.574,134.055,-7.616,0.122651,689.028786,-0.421049,0.120552,26.249358,22.908,-85.964,68.757,154.721,1.6,-20.065558,570.572833,-0.406366,0.722036,23.886666,-0.402,-97.623,60.442,158.065,-18.064,4.344507,289.481992,-0.347859,1.374092,17.01417,16.493,-61.949,57.038,118.987,5.003,hit
220883,137.972,4,0,1,-7.786,0.584,0.54,0.436128,0.000067,1.147594,2.547391,0.008207,0.43986,0.41324,0.46472,0.05148,0.434775,48.197631,33.030901,-3.078976,16.318979,5.747252,52.099,0,56.465,56.465,49.4095,40.064026,2313.019833,-0.750131,0.643385,48.093865,80.438,-144.293,171.13,315.423,47.9285,12.217338,2105.528009,0.851953,3.219731,45.886033,41.008,-130.031,242.427,372.458,12.655,-21.56076,1860.246153,-0.039937,1.089052,43.130571,9.39,-186.674,127.492,314.166,-21.8815,36.9305,1190.476171,0.629453,0.676833,34.503278,61.457,-48.455,156.676,205.131,34.1875,-20.206095,667.349859,0.334949,1.1251,25.833116,-1.767,-105.041,80.568,185.609,-22.7895,3.111887,758.288227,-0.239962,0.213982,27.537034,24.913,-89.684,81.197,170.881,5.2535,2.014424,438.832734,-0.345486,1.938079,20.948335,17.875,-96.385,76.205,172.59,3.1665,-2.601317,386.189865,0.077434,-0.1486,19.651714,13.839,-56.305,54.7,111.005,-2.186,0.615056,311.93884,-0.02138,0.576802,17.66179,14.502,-60.948,58.76,119.708,0.488,-14.251279,345.234744,-0.131239,0.300557,18.580494,0.447,-68.107,59.291,127.398,-13.331,-7.213748,341.615109,-0.056675,-0.292905,18.482833,9.872,-65.213,47.053,112.266,-6.728,hit
179507,100.932,4,1,0,-4.429,0.701,0.786,0.594458,0.00003,0.36331,5.554112,0.005512,0.59676,0.57344,0.61621,0.04277,0.594125,52.018016,17.617218,-4.106872,38.038212,4.197287,54.874,0,56.749,56.749,53.067,77.762885,1893.2694,-0.470531,3.057479,43.511716,107.968,-151.827,251.157,402.984,78.1675,23.813331,1752.74464,-0.155097,-0.310276,41.865793,58.421,-87.019,139.446,226.465,26.5995,1.256011,2229.290528,1.008417,8.008395,47.215363,31.379,-192.525,376.251,568.776,-1.323,27.335843,1137.366987,0.495105,-0.361309,33.724872,58.283,-48.645,127.259,175.904,20.496,-20.478183,1212.144625,0.857226,2.939122,34.815867,0.761,-114.332,179.363,293.695,-21.9655,0.868457,1069.743105,-0.481579,-0.218025,32.706927,29.975,-106.022,60.872,166.894,2.9525,5.220062,499.867248,-0.380737,1.078605,22.357711,23.995,-88.65,86.446,175.096,5.6055,-9.28229,230.342597,0.121666,0.128752,15.177042,3.354,-49.058,40.619,89.677,-10.1385,1.082266,329.839411,-0.147512,2.019657,18.161482,13.936,-66.946,85.556,152.502,1.9085,-11.466949,423.448395,-0.206945,1.631242,20.577862,3.082,-110.037,69.718,179.755,-10.139,-3.316391,198.246505,-0.016609,0.603964,14.080004,7.97,-46.483,42.335,88.818,-3.4145,non-hit
