@RELATION api/public/arff/genre_classification.arff 

@ATTRIBUTE speechiness numeric 
@ATTRIBUTE acousticness numeric 
@ATTRIBUTE instrumentalness numeric 
@ATTRIBUTE liveness numeric 
@ATTRIBUTE valence numeric 
@ATTRIBUTE duration_ms numeric 
@ATTRIBUTE tempo numeric 
@ATTRIBUTE time_signature {0,1,2,3,4,5} 
@ATTRIBUTE mode {0,1} 
@ATTRIBUTE key {0,1,2,3,4,5,6,7,8,9,10,11} 
@ATTRIBUTE loudness numeric 
@ATTRIBUTE danceability numeric 
@ATTRIBUTE energy numeric 
@ATTRIBUTE genre {1,2,3} 

@DATA 
0.0628, 0.371, 0.231, 0.0366, 0.92, 224973, 120.291, 4, 0, 6, -4.344, 0.84, 0.886, 1 
0.0934, 0.00000741, 0.858, 0.729, 0.317, 299721, 174.757, 4, 1, 2, -3.689, 0.457, 0.993, 1 
0.0497, 0.000148, 0.58, 0.0594, 0.497, 543373, 127.99, 4, 1, 8, -8.486, 0.658, 0.958, 1 
0.0682, 0.0000117, 0.832, 0.492, 0.72, 396404, 174.984, 4, 1, 1, -7.247, 0.518, 0.931, 1 
0.0374, 0.00254, 0.755, 0.712, 0.65, 327907, 125.021, 4, 1, 6, -7.122, 0.815, 0.768, 1 
0.0286, 0.00612, 0.0196, 0.13, 0.196, 332987, 127.989, 4, 0, 4, -6.842, 0.573, 0.775, 1 
0.0464, 0.003, 0.881, 0.0956, 0.448, 96600, 137.667, 4, 1, 7, -5.871, 0.582, 0.991, 1 
0.0357, 0.102, 0.456, 0.0816, 0.831, 324573, 133.991, 4, 1, 0, -7.137, 0.772, 0.806, 1 
0.0997, 0.000356, 0.556, 0.0549, 0.709, 466627, 126.004, 4, 0, 0, -10.217, 0.736, 0.795, 1 
0.0601, 0.0000288, 0.435, 0.0796, 0.56, 288053, 129.961, 4, 0, 7, -7.554, 0.687, 0.474, 1 
0.0414, 0.0307, 0.795, 0.122, 0.305, 371507, 126.001, 4, 1, 1, -7.331, 0.712, 0.827, 1 
0.273, 0.0191, 0.000104, 0.623, 0.608, 308733, 121.979, 4, 0, 11, -7.702, 0.799, 0.672, 1 
0.0346, 0.0013, 0.458, 0.405, 0.966, 227720, 80.093, 4, 1, 1, -9.011, 0.518, 0.912, 1 
0.051, 0.000171, 0.629, 0.109, 0.432, 312707, 145.092, 4, 1, 1, -11.049, 0.619, 0.751, 1 
0.0309, 0.104, 0.142, 0.103, 0.639, 268493, 112.198, 4, 0, 3, -8.542, 0.71, 0.602, 1 
0.0277, 0.00859, 0.0133, 0.218, 0.968, 171747, 129.965, 4, 0, 11, -4.787, 0.71, 0.963, 1 
0.048, 0.000963, 0.895, 0.0343, 0.338, 200000, 126.015, 4, 0, 10, -7.353, 0.614, 0.917, 1 
0.0641, 0.0231, 0.124, 0.446, 0.48, 468613, 146.062, 4, 0, 10, -5.961, 0.594, 0.99, 1 
0.0362, 0.00459, 0.781, 0.39, 0.401, 496920, 125.517, 4, 0, 9, -13.064, 0.652, 0.397, 1 
0.0495, 0.223, 0, 0.321, 0.971, 164707, 159.982, 4, 1, 9, -5.492, 0.727, 0.862, 1 
0.0381, 0.126, 0.0338, 0.187, 0.508, 225160, 129.964, 4, 1, 7, -8.733, 0.676, 0.627, 1 
0.0424, 0.0418, 0.00783, 0.259, 0.967, 197800, 125.999, 4, 1, 5, -4.64, 0.545, 0.946, 1 
0.084, 0.00275, 0.831, 0.0279, 0.467, 419333, 130, 4, 1, 1, -11.337, 0.792, 0.797, 1 
0.0488, 0.0872, 0.000426, 0.38, 0.73, 197653, 124.972, 4, 0, 9, -5.987, 0.644, 0.963, 1 
0.0326, 0.0332, 0.622, 0.197, 0.27, 484800, 126.719, 4, 0, 11, -8.879, 0.683, 0.725, 1 
0.0716, 0.00858, 0.128, 0.0384, 0.753, 369231, 116.986, 4, 0, 9, -10.517, 0.898, 0.613, 1 
0.0504, 0.00787, 0.307, 0.0568, 0.746, 343809, 120.048, 4, 1, 11, -11.363, 0.846, 0.643, 1 
0.102, 0.000226, 0.0613, 0.0508, 0.347, 420373, 126.017, 4, 1, 7, -7.318, 0.809, 0.499, 1 
0.0552, 0.00272, 0.885, 0.063, 0.8, 515274, 144.996, 4, 1, 3, -8.448, 0.583, 0.986, 1 
0.0484, 0.000612, 0.637, 0.429, 0.641, 393200, 128.193, 4, 0, 0, -12.278, 0.709, 0.42, 1 
0.0623, 0.0000969, 0.861, 0.141, 0.398, 362033, 174.024, 4, 0, 4, -4.877, 0.595, 0.905, 1 
0.0385, 0.051, 0.00325, 0.109, 0.953, 171293, 129.047, 4, 0, 9, -5.75, 0.648, 0.889, 1 
0.225, 0.0142, 0.000433, 0.299, 0.676, 234284, 128.793, 4, 0, 1, -13.072, 0.735, 0.674, 1 
0.122, 0.0000443, 0.915, 0.374, 0.329, 427080, 173.076, 4, 0, 1, -6.749, 0.684, 0.87, 1 
0.0497, 0.00295, 0.893, 0.57, 0.755, 422893, 127.002, 4, 0, 0, -10.113, 0.696, 0.896, 1 
0.0595, 0.009, 0.00117, 0.467, 0.66, 230827, 129.487, 4, 1, 11, -3.637, 0.588, 0.996, 1 
0.043, 0.00000567, 0.891, 0.0451, 0.383, 448973, 174.01, 4, 0, 10, -15.719, 0.495, 0.762, 1 
0.393, 0.00389, 0, 0.37, 0.487, 181520, 137.766, 4, 1, 1, -8.135, 0.535, 0.771, 1 
0.123, 0.0178, 0, 0.34, 0.561, 193933, 168.312, 3, 1, 1, -4.654, 0.514, 0.845, 1 
0.0368, 0.002, 0.0432, 0.117, 0.577, 459400, 129.993, 4, 0, 4, -11.887, 0.682, 0.558, 1 
0.0812, 0.000524, 0.68, 0.299, 0.577, 288347, 174.01, 4, 0, 6, -6.436, 0.536, 0.971, 1 
0.0955, 0.00000917, 0.843, 0.146, 0.767, 71733, 177.364, 4, 1, 1, -9.13, 0.549, 0.936, 1 
0.0552, 0.0102, 0, 0.154, 0.578, 222027, 77.969, 4, 1, 11, -4.326, 0.641, 0.72, 1 
0.0376, 0.00976, 0.00249, 0.458, 0.73, 227587, 132.021, 4, 0, 9, -6.232, 0.766, 0.726, 1 
0.039, 0.0619, 0.0107, 0.322, 0.532, 245413, 133.005, 4, 0, 5, -12.605, 0.741, 0.537, 1 
0.205, 0.0618, 0.00135, 0.547, 0.263, 328035, 123.992, 4, 0, 10, -7.778, 0.818, 0.842, 1 
0.0406, 0.000469, 0.000273, 0.328, 0.171, 268853, 174.946, 4, 0, 5, -4.19, 0.531, 0.876, 1 
0.0607, 0.000127, 0.611, 0.717, 0.47, 355959, 176.003, 4, 1, 0, -5.915, 0.542, 0.932, 1 
0.0745, 0.0394, 0.0151, 0.14, 0.72, 194720, 128.005, 4, 1, 3, -3.348, 0.665, 0.961, 1 
0.0572, 0.00005, 0.899, 0.112, 0.0913, 465944, 145.987, 4, 1, 6, -7.267, 0.541, 0.953, 1 
0.0751, 0.0141, 0.0222, 0.363, 0.365, 393813, 104.003, 4, 1, 7, -3.681, 0.745, 0.714, 1 
0.0387, 0.095, 0.61, 0.0707, 0.408, 281040, 119.09, 4, 1, 6, -7.582, 0.661, 0.8, 1 
0.0438, 0.0014, 0.88, 0.0753, 0.552, 567247, 129.999, 4, 0, 3, -9.488, 0.662, 0.864, 1 
0.237, 0.0101, 0.000615, 0.628, 0.855, 295933, 90.429, 4, 1, 1, -4.018, 0.855, 0.798, 1 
0.0458, 0.0127, 0.652, 0.113, 0.423, 339733, 129.939, 4, 0, 0, -2.822, 0.7, 0.917, 1 
0.0742, 0.00229, 0.203, 0.0705, 0.747, 370587, 127.972, 4, 0, 10, -7.96, 0.783, 0.687, 1 
0.031, 0.365, 0.00527, 0.0982, 0.455, 287267, 164.418, 4, 1, 6, -7.255, 0.467, 0.622, 1 
0.0644, 0.607, 0.00523, 0.196, 0.222, 255442, 136.377, 4, 0, 5, -5.738, 0.361, 0.657, 1 
0.0506, 0.000435, 0.875, 0.157, 0.792, 563760, 129.01, 4, 1, 11, -8.052, 0.788, 0.949, 1 
0.0733, 0.00132, 0.792, 0.309, 0.397, 194947, 127.988, 4, 0, 11, -6.841, 0.652, 0.73, 1 
0.055, 0.00256, 0.675, 0.0575, 0.723, 372467, 130.614, 4, 1, 7, -7.721, 0.712, 0.917, 1 
0.034, 0.00182, 0.901, 0.157, 0.816, 187013, 132.992, 4, 0, 11, -9.418, 0.616, 0.969, 1 
0.0999, 0.00937, 0.266, 0.0516, 0.114, 381147, 176.043, 4, 0, 10, -3.594, 0.498, 0.897, 1 
0.0851, 0.000936, 0.137, 0.11, 0.622, 381733, 127.998, 4, 1, 8, -6.511, 0.763, 0.871, 1 
0.0525, 0.0000129, 0.719, 0.688, 0.105, 324220, 134.963, 4, 1, 6, -6.423, 0.593, 0.974, 1 
0.0432, 0.00219, 0.22, 0.199, 0.82, 585375, 123.016, 4, 0, 5, -6.641, 0.619, 0.948, 1 
0.0651, 0.141, 0.501, 0.101, 0.876, 535333, 138.341, 4, 0, 11, -6.534, 0.584, 0.975, 1 
0.208, 0.00137, 0.603, 0.681, 0.531, 390560, 126.059, 4, 0, 11, -14.161, 0.851, 0.583, 1 
0.13, 0.0000953, 0.86, 0.244, 0.382, 339133, 174.02, 4, 1, 1, -4.416, 0.473, 0.979, 1 
0.0501, 0.0000438, 0.822, 0.0913, 0.328, 298958, 123.001, 4, 0, 9, -10.377, 0.796, 0.66, 1 
0.06, 0.000117, 0.581, 0.0634, 0.596, 462867, 126.006, 4, 1, 9, -9.971, 0.814, 0.545, 1 
0.0633, 0.00118, 0.452, 0.0816, 0.411, 471573, 124.978, 4, 1, 7, -8.181, 0.848, 0.867, 1 
0.072, 0.000469, 0.908, 0.0954, 0.203, 361387, 120.046, 4, 1, 1, -16.231, 0.792, 0.494, 1 
0.195, 0.0333, 0.846, 0.0572, 0.938, 433613, 130.003, 4, 1, 7, -8.149, 0.775, 0.743, 1 
0.189, 0.88, 0, 0.0699, 0.721, 62440, 125.991, 5, 1, 10, -15.224, 0.808, 0.384, 1 
0.0517, 0.0000427, 0.581, 0.139, 0.657, 541333, 128.005, 4, 0, 6, -10.83, 0.778, 0.853, 1 
0.0613, 0.0356, 0.764, 0.501, 0.733, 604067, 125.008, 4, 1, 3, -8.117, 0.676, 0.978, 1 
0.0373, 0.46, 0.0255, 0.0868, 0.107, 379880, 119.978, 4, 1, 1, -10.756, 0.748, 0.508, 1 
0.101, 0.0825, 0.116, 0.226, 0.575, 208707, 134.988, 4, 1, 10, -5.867, 0.568, 0.975, 1 
0.127, 0.000442, 0.175, 0.068, 0.918, 284400, 178.995, 4, 0, 10, -7.104, 0.614, 0.923, 1 
0.0479, 0.0094, 0.378, 0.202, 0.349, 396643, 128.04, 4, 0, 2, -6.671, 0.731, 0.818, 1 
0.122, 0.0137, 0.146, 0.134, 0.465, 364733, 129.644, 4, 0, 6, -12.137, 0.711, 0.57, 1 
0.0663, 0.000234, 0.0649, 0.187, 0.0727, 230689, 137.971, 4, 1, 1, -6.029, 0.47, 0.953, 1 
0.0491, 0.000243, 0.905, 0.0687, 0.272, 463360, 127, 4, 1, 8, -10.505, 0.691, 0.915, 1 
0.0467, 0.00132, 0.253, 0.161, 0.092, 279529, 169.944, 4, 1, 6, -5.346, 0.451, 0.973, 1 
0.0444, 0.0222, 0.0000762, 0.114, 0.974, 314557, 135.923, 4, 1, 7, -4.555, 0.92, 0.914, 1 
0.0869, 0.00282, 0.773, 0.0461, 0.9, 360347, 124.992, 4, 0, 10, -5.799, 0.715, 0.943, 1 
0.0811, 0.893, 0.836, 0.105, 0.134, 136213, 133.779, 4, 1, 7, -12.05, 0.842, 0.265, 1 
0.0594, 0.0011, 0.00122, 0.155, 0.391, 199293, 120.962, 4, 1, 7, -6.618, 0.581, 0.888, 1 
0.0439, 0.0558, 0, 0.0912, 0.449, 197947, 105.049, 4, 1, 1, -7.906, 0.575, 0.571, 1 
0.0458, 0.0075, 0.000486, 0.0898, 0.448, 166800, 143.993, 4, 0, 7, -4.089, 0.499, 0.984, 1 
0.0545, 0.0835, 0.00000404, 0.137, 0.968, 321747, 87.769, 4, 1, 5, -7.262, 0.736, 0.767, 1 
0.048, 0.01, 0.925, 0.0302, 0.731, 433933, 125.076, 4, 1, 7, -5.558, 0.779, 0.853, 1 
0.0331, 0.00473, 0.57, 0.0674, 0.585, 272547, 140.011, 4, 1, 2, -5.195, 0.62, 0.773, 1 
0.0362, 0.000121, 0.883, 0.0777, 0.73, 212733, 131.155, 4, 0, 11, -5.994, 0.63, 0.973, 1 
0.0364, 0.0502, 0.764, 0.0909, 0.0705, 486373, 125, 4, 0, 6, -13.855, 0.711, 0.639, 1 
0.0556, 0.0358, 0.329, 0.65, 0.506, 343133, 175.908, 4, 1, 1, -5.951, 0.545, 0.967, 1 
0.0387, 0.306, 0.00524, 0.368, 0.885, 266040, 125.123, 4, 1, 7, -8.12, 0.695, 0.746, 1 
0.0595, 0.000337, 0.493, 0.041, 0.929, 429853, 131.975, 4, 0, 9, -7.651, 0.662, 0.741, 1 
0.134, 0.000746, 0.0458, 0.117, 0.454, 394235, 127.01, 4, 1, 7, -7.976, 0.819, 0.76, 1 
0.0414, 0.00312, 0.00524, 0.332, 0.577, 327280, 123.981, 4, 0, 9, -5.286, 0.711, 0.926, 1 
0.0792, 0.000209, 0.00166, 0.11, 0.706, 198493, 125.966, 4, 0, 3, -4.571, 0.68, 0.914, 1 
0.0613, 0.00039, 0.615, 0.0329, 0.839, 439587, 124.993, 4, 0, 4, -8.774, 0.81, 0.929, 1 
0.0354, 0.00613, 0.0593, 0.0756, 0.883, 347267, 129.015, 4, 1, 9, -7.784, 0.693, 0.684, 1 
0.0556, 0.0128, 0.158, 0.0717, 0.796, 217907, 120.164, 4, 1, 1, -6.371, 0.846, 0.772, 1 
0.0434, 0.000222, 0.801, 0.0802, 0.613, 516493, 126.012, 4, 1, 2, -7.581, 0.648, 0.845, 1 
0.187, 0.245, 0, 0.245, 0.402, 214400, 150.072, 4, 0, 8, -2.717, 0.613, 0.825, 1 
0.132, 0.0416, 0.00361, 0.109, 0.606, 223533, 137.99, 4, 1, 2, -3.647, 0.601, 0.863, 1 
0.104, 0.00142, 0.861, 0.644, 0.436, 509560, 127.027, 4, 0, 0, -9.106, 0.671, 0.896, 1 
0.0475, 0.0000817, 0.91, 0.0928, 0.458, 207213, 131.018, 4, 0, 11, -9.54, 0.636, 0.899, 1 
0.0759, 0.00242, 0.94, 0.0259, 0.509, 380200, 123.989, 4, 0, 10, -7.148, 0.807, 0.773, 1 
0.0994, 0.0885, 0.00462, 0.0742, 0.792, 270746, 117.026, 4, 1, 2, -4.45, 0.905, 0.901, 1 
0.0283, 0.00312, 0.181, 0.113, 0.334, 402733, 125.726, 4, 0, 2, -7.031, 0.641, 0.505, 1 
0.0594, 0.0169, 0.516, 0.085, 0.74, 359653, 120.852, 4, 1, 7, -2.645, 0.763, 0.972, 1 
0.0353, 0.000283, 0.678, 0.06, 0.934, 468307, 127.992, 4, 0, 11, -5.894, 0.65, 0.944, 1 
0.0735, 0.797, 0, 0.109, 0.53, 150000, 104.251, 4, 1, 0, -8.588, 0.791, 0.187, 1 
0.0543, 0.0000612, 0.173, 0.044, 0.436, 521352, 142.011, 4, 0, 11, -6.263, 0.616, 0.995, 1 
0.0456, 0.00119, 0.233, 0.0306, 0.629, 304347, 132.011, 4, 1, 9, -9.034, 0.703, 0.733, 1 
0.0579, 0.0202, 0.363, 0.178, 0.971, 437560, 128.016, 4, 0, 6, -8.037, 0.65, 0.741, 1 
0.0411, 0.000912, 0.578, 0.0351, 0.257, 307800, 119.084, 4, 1, 2, -2.703, 0.563, 0.924, 1 
0.0461, 0.00536, 0.761, 0.127, 0.515, 333747, 132.988, 4, 0, 8, -8.711, 0.739, 0.882, 1 
0.0459, 0.00156, 0.92, 0.285, 0.224, 377253, 174.025, 4, 1, 0, -4.404, 0.441, 0.936, 1 
0.0814, 0.000535, 0.483, 0.593, 0.501, 369375, 127.995, 4, 1, 7, -6.662, 0.761, 0.927, 1 
0.0369, 0.000707, 0.583, 0.546, 0.665, 346520, 88.48, 4, 1, 7, -2.712, 0.493, 0.92, 1 
0.36, 0.000395, 0.706, 0.244, 0.0346, 466213, 174.989, 4, 1, 1, -7.017, 0.482, 0.962, 1 
0.0282, 0.0000833, 0.746, 0.518, 0.55, 259347, 126.032, 4, 0, 3, -6.689, 0.55, 0.709, 1 
0.0488, 0.000626, 0.708, 0.862, 0.898, 217280, 133.277, 4, 1, 9, -5.05, 0.605, 0.963, 1 
0.117, 0.00204, 0.00414, 0.103, 0.765, 274253, 105.481, 4, 1, 8, -10.286, 0.729, 0.649, 1 
0.0363, 0.0000324, 0.921, 0.166, 0.652, 356227, 135.983, 4, 0, 10, -8.8, 0.72, 0.87, 1 
0.0435, 0.607, 0.00000209, 0.0762, 0.236, 213937, 118.14, 4, 1, 0, -8.134, 0.574, 0.547, 1 
0.0752, 0.0094, 0.0199, 0.17, 0.721, 366200, 117.128, 4, 1, 5, -9.337, 0.703, 0.755, 1 
0.0418, 0.0274, 0.058, 0.0463, 0.954, 233646, 128.718, 4, 1, 2, -11.444, 0.443, 0.762, 1 
0.08, 0.000141, 0.861, 0.313, 0.575, 298416, 173.016, 4, 1, 6, -5.72, 0.388, 0.98, 1 
0.0581, 0.0615, 0.783, 0.619, 0.611, 255975, 178.04, 4, 0, 1, -2.3, 0.525, 0.953, 1 
0.0888, 0.00648, 0.000709, 0.294, 0.86, 313320, 127.946, 4, 0, 10, -4.285, 0.644, 0.962, 1 
0.0491, 0.00556, 0.117, 0.298, 0.526, 311547, 129.035, 4, 0, 11, -9.08, 0.761, 0.954, 1 
0.0456, 0.00834, 0.268, 0.0887, 0.752, 325987, 118.003, 4, 1, 8, -6.433, 0.674, 0.794, 1 
0.0462, 0.000663, 0.337, 0.0974, 0.377, 208800, 130.966, 4, 1, 0, -6.466, 0.529, 0.935, 1 
0.297, 0.525, 0, 0.0905, 0.458, 242972, 73.724, 4, 1, 11, -5.384, 0.603, 0.457, 1 
0.0305, 0.642, 0, 0.39, 0.427, 223240, 144.55, 3, 1, 10, -8.868, 0.319, 0.509, 1 
0.045, 0.175, 0.747, 0.105, 0.433, 264133, 127, 4, 0, 6, -9.311, 0.681, 0.803, 1 
0.1, 0.0338, 0.0424, 0.207, 0.671, 204480, 128.064, 4, 0, 6, -6.068, 0.651, 0.942, 1 
0.101, 0.00129, 0.571, 0.191, 0.603, 417480, 121.968, 4, 0, 11, -10.615, 0.564, 0.545, 1 
0.0619, 0.000358, 0.919, 0.0967, 0.321, 219133, 128.01, 4, 1, 6, -10.357, 0.789, 0.455, 1 
0.0681, 0.00108, 0.111, 0.226, 0.227, 287319, 176.01, 4, 1, 1, -3.263, 0.448, 0.929, 1 
0.0737, 0.00378, 0, 0.674, 0.772, 134227, 174.356, 4, 1, 9, -4.079, 0.28, 0.951, 1 
0.116, 0.0074, 0.915, 0.106, 0.295, 463000, 129.985, 4, 1, 7, -17.873, 0.794, 0.311, 1 
0.0563, 0.0437, 0.000123, 0.305, 0.0817, 195800, 140.07, 4, 1, 0, -7.854, 0.569, 0.983, 1 
0.365, 0.327, 0.135, 0.352, 0.344, 264194, 123.967, 4, 1, 9, -4.468, 0.684, 0.612, 1 
0.0641, 0.00837, 0.00345, 0.0948, 0.96, 235810, 125.041, 4, 0, 10, -9.321, 0.816, 0.57, 1 
0.234, 0.326, 0, 0.131, 0.354, 222224, 94.369, 4, 0, 0, -7.818, 0.623, 0.598, 1 
0.0676, 0.0325, 0.28, 0.138, 0.791, 259600, 124.927, 4, 0, 11, -3.685, 0.677, 0.96, 1 
0.0352, 0.0000327, 0.883, 0.0761, 0.896, 299000, 132.012, 4, 0, 6, -5.61, 0.694, 0.773, 1 
0.0369, 0.0834, 0.000568, 0.0897, 0.211, 413880, 123.901, 4, 1, 0, -7.759, 0.606, 0.715, 1 
0.125, 0.00567, 0.439, 0.35, 0.672, 311612, 127.991, 4, 1, 8, -7.86, 0.76, 0.954, 1 
0.0472, 0.00408, 0.822, 0.0455, 0.62, 402920, 126.982, 4, 0, 5, -5.241, 0.727, 0.994, 1 
0.0528, 0.00132, 0.381, 0.0396, 0.793, 281639, 122.705, 4, 0, 4, -10.175, 0.797, 0.778, 1 
0.0469, 0.00255, 0.00224, 0.118, 0.701, 257187, 128.012, 4, 0, 11, -6.202, 0.813, 0.686, 1 
0.061, 0.218, 0.000121, 0.12, 0.489, 168800, 61.145, 4, 0, 11, -7.098, 0.512, 0.514, 1 
0.0743, 0.0082, 0.00546, 0.194, 0.576, 256952, 111.018, 4, 0, 10, -6.281, 0.797, 0.822, 1 
0.164, 0.0401, 0.0172, 0.109, 0.461, 287627, 177.917, 4, 0, 4, -2.448, 0.595, 0.953, 1 
0.0419, 0.00962, 0.954, 0.0916, 0.683, 421333, 122.065, 4, 1, 1, -9.839, 0.796, 0.569, 1 
0.0614, 0.000172, 0.824, 0.105, 0.477, 534227, 131.979, 4, 1, 7, -8.246, 0.673, 0.75, 1 
0.0527, 0.00807, 0.827, 0.0696, 0.59, 340773, 123.973, 4, 0, 9, -7.349, 0.779, 0.503, 1 
0.0479, 0.00971, 0.0104, 0.0616, 0.703, 402703, 130.002, 4, 0, 6, -7.858, 0.748, 0.724, 1 
0.0486, 0.56, 0.0133, 0.893, 0.808, 170000, 126.082, 4, 0, 9, -4.295, 0.589, 0.872, 1 
0.208, 0.00129, 0.706, 0.0718, 0.658, 430840, 127.027, 4, 1, 1, -6.157, 0.899, 0.477, 1 
0.0841, 0.00224, 0.00258, 0.108, 0.787, 445280, 127.95, 4, 1, 2, -7.567, 0.682, 0.959, 1 
0.0706, 0.0342, 0.000165, 0.0978, 0.382, 191640, 130.076, 4, 0, 8, -4.415, 0.331, 0.914, 1 
0.0317, 0.227, 0, 0.12, 0.875, 216933, 125.135, 4, 0, 0, -7.498, 0.692, 0.711, 1 
0.0395, 0.00745, 0.00101, 0.0345, 0.789, 193200, 131.955, 4, 1, 9, -8.044, 0.725, 0.792, 1 
0.0671, 0.3, 0.885, 0.16, 0.67, 300267, 128.004, 4, 0, 11, -10.124, 0.8, 0.756, 1 
0.0394, 0.0106, 0.674, 0.0911, 0.176, 287851, 121.99, 4, 0, 8, -9.758, 0.708, 0.841, 1 
0.0582, 0.00455, 0.139, 0.0411, 0.809, 373278, 124.998, 4, 0, 11, -6.431, 0.798, 0.918, 1 
0.0387, 0.00888, 0.0048, 0.0492, 0.625, 238373, 126.936, 4, 1, 8, -3.841, 0.784, 0.69, 1 
0.299, 0.00223, 0.0000537, 0.164, 0.653, 355227, 110.122, 5, 0, 1, -4.192, 0.486, 0.958, 1 
0.0325, 0.907, 0.00879, 0.121, 0.288, 242194, 120.032, 4, 1, 5, -11.221, 0.589, 0.454, 1 
0.0661, 0.00017, 0.898, 0.0193, 0.554, 466107, 126.001, 4, 0, 4, -2.792, 0.284, 0.977, 1 
0.0832, 0.0274, 0.00658, 0.0715, 0.897, 170000, 129.992, 4, 0, 9, -5.277, 0.804, 0.864, 1 
0.0372, 0.0226, 0.0868, 0.298, 0.966, 245000, 120.265, 4, 0, 11, -5.852, 0.76, 0.891, 1 
0.0617, 0.00000538, 0.376, 0.0545, 0.0474, 319493, 131.892, 4, 1, 1, -6.314, 0.793, 0.677, 1 
0.0471, 0.000074, 0.694, 0.453, 0.361, 288747, 132.967, 4, 1, 6, -8.3, 0.467, 0.94, 1 
0.0358, 0.0559, 0, 0.295, 0.78, 199267, 143.837, 4, 1, 1, -3.979, 0.532, 0.795, 1 
0.108, 0.0287, 0.00000115, 0.0492, 0.651, 215040, 124.811, 4, 0, 10, -7.325, 0.862, 0.918, 1 
0.0361, 0.00207, 0.00043, 0.0752, 0.52, 287853, 125.01, 4, 0, 7, -6.752, 0.841, 0.601, 1 
0.0287, 0.0133, 0.00715, 0.115, 0.687, 256893, 128.205, 4, 1, 5, -5.844, 0.722, 0.692, 1 
0.0594, 0.0139, 0.75, 0.289, 0.533, 540960, 125.978, 4, 1, 6, -5.175, 0.661, 0.953, 1 
0.0424, 0.207, 0.0388, 0.0862, 0.0746, 214987, 139.985, 4, 0, 9, -6.441, 0.575, 0.718, 1 
0.0435, 0.000933, 0.461, 0.106, 0.595, 376098, 178.055, 4, 0, 6, -6.895, 0.385, 0.939, 1 
0.0424, 0.125, 0, 0.0811, 0.774, 178387, 109.956, 4, 1, 0, -4.859, 0.832, 0.446, 1 
0.0673, 0.00161, 0.73, 0.144, 0.0572, 495973, 130.014, 4, 1, 2, -7.471, 0.797, 0.729, 1 
0.0494, 0.000703, 0.676, 0.0367, 0.47, 434382, 141.987, 4, 1, 1, -6.797, 0.564, 0.91, 1 
0.0362, 0.000235, 0.874, 0.13, 0.532, 638667, 125.971, 4, 1, 0, -5.771, 0.614, 0.891, 1 
0.0708, 0.0304, 0.776, 0.194, 0.173, 346920, 138.36, 4, 0, 1, -8.515, 0.572, 0.958, 1 
0.0432, 0.0226, 0.00000181, 0.329, 0.919, 168800, 126.921, 4, 1, 8, -3.1, 0.603, 0.966, 1 
0.0761, 0.00000911, 0.703, 0.0936, 0.807, 234680, 132.009, 4, 1, 1, -6.471, 0.688, 0.91, 1 
0.0554, 0.113, 0, 0.716, 0.672, 321107, 103.211, 4, 0, 4, -6.373, 0.687, 0.79, 1 
0.178, 0.000357, 0.000796, 0.218, 0.569, 222727, 137.968, 4, 0, 4, -6.596, 0.468, 0.887, 1 
0.0755, 0.142, 0.0377, 0.234, 0.459, 547467, 127.6, 4, 0, 2, -5.923, 0.483, 0.778, 1 
0.053, 0.000667, 0.00452, 0.17, 0.826, 334893, 135.017, 4, 1, 1, -7.694, 0.609, 0.957, 1 
0.0452, 0.0039, 0.161, 0.0686, 0.405, 337733, 125.02, 4, 0, 9, -7.695, 0.649, 0.647, 1 
0.0657, 0.000182, 0.77, 0.327, 0.833, 314811, 127.995, 4, 1, 6, -5.158, 0.684, 0.942, 1 
0.0433, 0.0000753, 0.713, 0.159, 0.715, 559307, 126.848, 4, 1, 7, -7.112, 0.777, 0.714, 1 
0.142, 0.00365, 0.00000946, 0.335, 0.683, 190520, 128.061, 4, 0, 11, -3.975, 0.632, 0.977, 1 
0.126, 0.00405, 0.000412, 0.115, 0.728, 423024, 126.506, 4, 1, 5, -5.358, 0.714, 0.859, 1 
0.114, 0.00492, 0.00495, 0.661, 0.66, 310720, 125.005, 4, 0, 5, -7.269, 0.861, 0.588, 1 
0.0384, 0.475, 0.0000657, 0.118, 0.784, 250000, 115.078, 4, 1, 2, -12.59, 0.684, 0.481, 1 
0.0416, 0.000358, 0.257, 0.226, 0.942, 340427, 125.997, 4, 1, 5, -6.986, 0.74, 0.854, 1 
0.0744, 0.00000321, 0.772, 0.331, 0.534, 330013, 173.028, 4, 0, 10, -4.686, 0.391, 0.989, 1 
0.0541, 0.109, 0, 0.314, 0.802, 146181, 96.745, 4, 1, 2, -2.057, 0.475, 0.98, 1 
0.0513, 0.02, 0.145, 0.784, 0.372, 262729, 112.482, 4, 1, 2, -6.808, 0.806, 0.664, 1 
0.0697, 0.0000334, 0.887, 0.0378, 0.325, 434539, 141.995, 4, 1, 7, -8.167, 0.693, 0.994, 1 
0.07, 0.00291, 0.000892, 0.0981, 0.716, 458587, 128.298, 4, 1, 1, -7.172, 0.735, 0.819, 1 
0.0739, 0.00771, 0.865, 0.107, 0.361, 465000, 120.014, 4, 1, 7, -12.155, 0.79, 0.766, 1 
0.0507, 0.00651, 0.00989, 0.0348, 0.224, 421417, 128.01, 4, 1, 9, -5.482, 0.7, 0.839, 1 
0.057, 0.00045, 0.908, 0.057, 0.758, 444624, 125.993, 4, 0, 10, -4.553, 0.806, 0.869, 1 
